Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,price
3.0,2.0,1259.0,5.0,462.0,1.0,12.0,1,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,425000.0
4.0,3.0,1357.0,16.0,94.0,2.0,11.0,0,1,1,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,590000.0
3.0,2.0,760.0,20.0,462.0,1.0,12.0,0,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,193000.0
5.0,4.0,2293.0,16.0,520.0,2.0,27.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,547000.0
1.0,1.0,541.0,15.0,760.0,1.0,7.0,1,5,2,0,8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,400000.0
3.0,2.0,1011.0,20.0,296.0,1.0,8.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,310000.0
3.0,2.0,700.0,27.0,454.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,275000.0
2.0,2.0,700.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,255000.0
3.0,2.0,800.0,20.0,1900.0,2.0,10.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
3.0,2.0,700.0,22.0,403.0,1.0,26.0,1,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,295000.0
3.0,2.0,900.0,29.0,274.0,1.0,22.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,500000.0
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,360000.0
2.0,1.0,550.0,20.0,462.0,1.0,12.0,0,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159000.0
3.0,2.0,770.0,20.0,462.0,1.0,12.0,0,0,1,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,160000.0
3.0,2.0,850.0,435.0,435.0,1.0,16.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,295000.0
3.0,2.0,887.0,30.0,808.0,2.0,13.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000.0
4.0,2.0,1055.0,14.0,504.0,2.0,12.0,0,0,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,425000.0
3.0,2.0,950.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288000.0
3.0,2.0,1065.0,20.0,144.0,1.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420000.0
4.0,2.0,1050.0,5.0,462.0,1.0,12.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,390000.0
3.0,2.0,800.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,240000.0
3.0,2.0,1152.0,21.0,792.0,1.0,9.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,495000.0
3.0,2.0,915.0,5.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,285000.0
3.0,2.0,850.0,20.0,1900.0,1.0,10.0,0,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,355000.0
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,360000.0
3.0,2.0,1946.0,42.0,150.0,3.0,6.0,1,1,2,0,11,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,900000.0
3.0,3.0,1200.0,5.0,462.0,1.0,12.0,1,1,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,531000.0
3.0,3.0,1200.0,5.0,462.0,3.0,12.0,1,1,2,1,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,532000.0
3.0,2.0,650.0,27.0,454.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,250000.0
3.0,2.0,700.0,22.0,1008.0,1.0,29.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,260000.0
3.0,2.0,939.0,38.0,420.0,3.0,15.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,498000.0
3.0,2.0,810.0,20.0,1900.0,2.0,10.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,410000.0
3.0,3.0,1200.0,5.0,462.0,3.0,12.0,1,1,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,530500.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
2.0,2.0,800.0,20.0,462.0,1.0,12.0,1,5,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,405000.0
3.0,2.0,1270.0,18.0,462.0,1.0,12.0,1,1,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,330000.0
3.0,2.0,650.0,20.0,462.0,1.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,160000.0
3.0,2.0,1300.0,35.0,236.0,2.0,10.0,1,5,2,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,750000.0
3.0,2.0,650.0,10.0,462.0,1.0,19.0,1,0,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,195000.0
4.0,3.0,1600.0,58.0,1300.0,2.0,2.0,0,5,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,890000.0
1.0,1.0,476.0,20.0,561.0,1.0,12.0,1,0,2,0,9,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,230000.0
3.0,2.0,1180.0,20.0,462.0,1.0,23.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,425000.0
3.0,2.0,571.0,20.0,462.0,1.0,12.0,1,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000.0
4.0,4.0,2747.0600000000027,38.0,734.0,6.0,4.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1700000.0
2.0,1.0,650.0,20.0,462.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,468000.0
2.0,1.0,600.0,49.0,480.0,1.0,8.0,1,5,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000.0
3.0,2.0,650.0,27.0,454.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,250000.0
3.0,2.0,650.0,27.0,454.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,290000.0
3.0,2.0,689.0,11.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185000.0
3.0,2.0,990.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,359000.0
1.0,1.0,619.0,34.0,542.0,1.0,9.0,0,5,2,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,300000.0
3.0,2.0,1250.0,30.0,410.0,2.0,9.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,600000.0
3.0,2.0,925.0,11.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,330000.0
3.0,2.0,917.0,16.0,1.0,1.0,12.0,0,5,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,440000.0
3.0,2.0,814.0,7.0,359.0,1.0,13.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,188000.0
3.0,2.0,1052.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
3.0,2.0,1050.0,20.0,462.0,1.0,12.0,0,0,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,275000.0
3.0,2.0,850.0,5.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170000.0
4.0,3.0,2333.0,30.0,808.0,2.0,13.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1312000.0
3.0,2.0,1000.0,30.0,410.0,2.0,9.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,570000.0
3.0,2.0,1100.0,30.0,816.0,2.0,10.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,580000.0
3.0,2.0,750.0,20.0,608.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,340000.0
3.0,4.0,1636.0,5.0,115.0,2.0,8.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2200000.0
3.0,2.0,1060.0,25.0,237.0,2.0,30.0,1,1,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000.0
3.0,2.0,800.0,18.0,112.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,378000.0
3.0,2.0,700.0,19.0,322.0,1.0,27.0,1,0,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,368000.0
3.0,2.0,700.0,24.0,234.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,280000.0
2.0,2.0,800.0,20.0,462.0,1.0,12.0,0,5,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,405000.0
3.0,2.0,1023.0,20.0,1205.0,2.0,7.0,1,1,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,1023.0,20.0,1200.0,2.0,7.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,1068.0,14.0,702.0,1.0,19.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
3.0,2.0,1221.0,5.0,462.0,1.0,12.0,1,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,340000.0
3.0,2.0,711.0,20.0,462.0,1.0,12.0,0,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,210000.0
2.0,2.0,1066.0,20.0,831.0,2.0,0.0,1,5,2,0,14,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1540000.0
3.0,2.0,800.0,22.0,246.0,1.0,18.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,345000.0
3.0,2.0,800.0,22.0,246.0,1.0,18.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,345000.0
4.0,3.0,2400.0,35.0,195.0,2.0,15.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1580000.0
4.0,3.0,2747.0600000000027,35.0,195.0,2.0,15.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1400000.0
3.0,2.0,753.0,20.0,462.0,1.0,12.0,1,0,2,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,120000.0
4.0,2.0,1250.0,20.0,462.0,1.0,12.0,0,5,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400000.0
3.0,2.0,1600.0,35.0,195.0,2.0,15.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1050000.0
2.0,1.0,550.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,170000.0
3.0,2.0,900.0,42.0,2685.0,2.0,7.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,480000.0
4.0,2.0,1500.0,22.0,144.0,2.0,12.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,780000.0
3.0,2.0,1195.0,20.0,406.0,1.0,5.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,498000.0
4.0,2.0,1000.0,14.0,504.0,2.0,12.0,0,0,1,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,400000.0
2.0,2.0,797.0,20.0,462.0,1.0,12.0,0,1,2,0,11,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380790.0
1.0,1.0,295.0,20.0,1737.0,1.0,12.0,1,5,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240000.0
1.0,1.0,535.0,20.0,356.0,1.0,17.0,0,5,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,2.0,700.0,5.0,462.0,1.0,12.0,0,0,1,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,230000.0
3.0,2.0,950.0,20.0,635.0,1.0,7.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,265000.0
3.0,2.0,908.0,21.0,340.0,1.0,16.0,0,1,1,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,420000.0
3.0,2.0,840.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,370000.0
5.0,5.0,1850.0,18.0,156.0,3.0,12.0,1,1,2,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,798000.0
3.0,2.0,936.0,38.0,420.0,2.0,15.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,570000.0
3.0,2.0,826.0,20.0,462.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,428000.0
3.0,2.0,850.0,24.0,342.0,1.0,28.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
3.0,2.0,1000.0,20.0,462.0,2.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,495000.0
3.0,2.0,1300.0,8.0,68.0,1.0,29.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,400000.0
3.0,2.0,800.0,20.0,1900.0,2.0,10.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
3.0,2.0,947.0,22.0,396.0,2.0,9.0,0,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,520000.0
4.0,3.0,1646.0,44.0,378.0,2.0,8.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,888000.0
3.0,2.0,938.0,23.0,462.0,1.0,12.0,1,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,318000.0
3.0,1.0,665.0,20.0,462.0,1.0,20.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,388000.0
2.0,2.0,800.0,20.0,1100.0,1.0,5.0,1,5,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,800000.0
2.0,2.0,769.0,21.0,613.0,2.0,5.0,1,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380000.0
3.0,2.0,850.0,5.0,462.0,1.0,12.0,1,0,1,0,6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,165000.0
3.0,2.0,850.0,47.0,1413.0,2.0,5.0,1,5,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,430000.0
3.0,2.0,650.0,6.0,462.0,1.0,12.0,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,65000.0
3.0,2.0,750.0,19.0,322.0,1.0,27.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,319000.0
3.0,3.0,1450.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,800000.0
4.0,3.0,1450.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,700000.0
3.0,3.0,1650.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,750000.0
3.0,3.0,1450.0,16.0,470.0,2.0,12.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,750000.0
4.0,3.0,1646.0,44.0,378.0,1.0,8.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,880000.0
3.0,2.0,1038.0,14.0,319.0,1.0,12.0,1,0,2,0,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,420000.0
3.0,2.0,1313.0,13.0,666.0,4.0,12.0,1,5,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,565000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,360000.0
4.0,3.0,1650.0,16.0,470.0,2.0,12.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,750000.0
2.0,1.0,500.0,15.0,932.0,1.0,24.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,185000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,3,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,330000.0
3.0,2.0,1100.0,14.0,96.0,1.0,29.0,1,1,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,640000.0
3.0,2.0,1000.0,11.0,228.0,1.0,22.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
3.0,2.0,700.0,22.0,1008.0,1.0,29.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,260000.0
4.0,2.0,1062.0,25.0,588.0,1.0,21.0,1,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,0,1,1,8,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,270000.0
3.0,4.0,1500.0,43.0,218.0,2.0,11.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,718000.0
3.0,2.0,974.0,10.0,243.0,1.0,16.0,0,1,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,2.0,650.0,11.0,792.0,1.0,24.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,150000.0
3.0,2.0,786.0,5.0,462.0,1.0,12.0,1,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,150000.0
5.0,4.0,2304.0,30.0,808.0,3.0,13.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1680000.0
3.0,3.0,1130.0,26.0,548.0,2.0,10.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,600000.0
3.0,2.0,850.0,21.0,406.0,1.0,28.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,340000.0
6.0,5.0,2747.0600000000027,20.0,79.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1350000.0
1.0,1.0,404.0,31.0,230.0,1.0,12.0,1,5,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,443000.0
4.0,3.0,1450.0,20.0,252.0,2.0,10.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,850000.0
3.0,2.0,1302.0,17.0,91.0,2.0,10.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,800000.0
3.0,3.0,1313.0,20.0,396.0,2.0,19.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,919000.0
3.0,2.0,1250.0,13.0,320.0,1.0,26.0,1,1,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,453000.0
4.0,3.0,1507.0,18.0,500.0,1.0,30.0,1,1,1,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,395000.0
3.0,2.0,1170.0,10.0,396.0,1.0,19.0,1,1,2,1,10,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
4.0,4.0,2200.0,20.0,462.0,4.0,12.0,1,1,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1050000.0
3.0,2.0,1180.0,20.0,771.0,2.0,10.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,580000.0
3.0,2.0,1097.0,20.0,300.0,1.0,12.0,1,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,380000.0
3.0,3.0,1598.0,42.0,670.0,2.0,9.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,610000.0
3.0,2.0,906.0,21.0,462.0,1.0,12.0,0,0,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,240000.0
3.0,2.0,1275.0,31.0,476.0,2.0,9.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,588000.0
3.0,2.0,1085.0,5.0,469.0,1.0,10.0,1,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,318000.0
3.0,2.0,1250.0,20.0,461.0,2.0,8.0,1,1,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,520000.0
3.0,2.0,900.0,25.0,300.0,2.0,11.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,520000.0
3.0,2.0,1182.0,25.0,300.0,2.0,11.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,490000.0
3.0,2.0,1295.0,6.0,225.0,2.0,11.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,525000.0
3.0,2.0,1000.0,38.0,203.0,2.0,13.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,500000.0
3.0,2.0,1250.0,30.0,461.0,1.0,7.0,1,1,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,470000.0
2.0,2.0,810.0,25.0,2003.0,1.0,7.0,1,5,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,298000.0
3.0,2.0,1304.0,6.0,225.0,2.0,11.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,538000.0
5.0,4.0,2729.0,42.0,670.0,3.0,9.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1050000.0
3.0,2.0,1219.0,24.0,1235.0,2.0,5.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,815000.0
3.0,3.0,1598.0,42.0,670.0,2.0,9.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,700000.0
3.0,2.0,750.0,17.0,3.0,1.0,34.0,0,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,235000.0
3.0,2.0,890.0,22.0,398.0,1.0,17.0,0,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,390000.0
8.0,3.0,1905.0,18.0,160.0,2.0,26.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,750000.0
4.0,3.0,1488.0,9.0,208.0,2.0,28.0,1,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,585000.0
3.0,2.0,834.0,20.0,462.0,1.0,12.0,1,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,160000.0
2.0,1.0,560.0,20.0,462.0,1.0,12.0,0,3,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,149000.0
3.0,2.0,850.0,5.0,462.0,1.0,12.0,1,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280000.0
3.0,2.0,1000.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
3.0,2.0,1056.0,18.0,715.0,1.0,19.0,0,1,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,349999.0
3.0,2.0,880.0,5.0,1.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,380000.0
3.0,2.0,1040.0,28.0,700.0,1.0,10.0,0,5,2,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,400000.0
3.0,2.0,840.0,25.0,600.0,1.0,11.0,1,5,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,3.0,1210.0,21.0,482.0,2.0,10.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,398000.0
3.0,2.0,1009.0,36.0,1338.0,2.0,9.0,0,5,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,379000.0
3.0,2.0,700.0,30.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,350000.0
3.0,2.0,1155.0,20.0,462.0,2.0,12.0,0,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,680000.0
1.0,1.0,517.0,7.0,297.0,2.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,730000.0
3.0,2.0,939.0,38.0,420.0,3.0,15.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,498000.0
3.0,2.0,850.0,22.0,816.0,2.0,19.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,380000.0
2.0,1.0,700.0,20.0,462.0,1.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300000.0
3.0,2.0,700.0,23.0,433.0,1.0,27.0,1,0,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,370000.0
3.0,2.0,1000.0,20.0,462.0,2.0,6.0,1,0,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,520000.0
3.0,2.0,700.0,28.0,462.0,1.0,12.0,1,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,313000.0
3.0,2.0,1345.0,17.0,91.0,3.0,10.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,820000.0
3.0,2.0,1254.0,44.0,378.0,2.0,8.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,760000.0
4.0,3.0,1410.0,15.0,192.0,1.0,12.0,1,1,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,498000.0
4.0,2.0,1487.0,18.0,107.0,1.0,11.0,1,1,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,880000.0
